channel,freq_hz,n_day,n_night,t_stat,p_value,effect_g,power,mean_day,mean_night,q_value,significant_fdr
11,77.0,17,14,0.27788873422882676,0.783154193776486,0.0957892003833919,0.0575847845309761,0.026980796213862922,0.025606685057524524,0.8599340166957493,False
11,78.0,17,14,0.25718237721503934,0.7989302003885204,0.08866245116261108,0.05649407301912984,0.02659145986948247,0.02532667836282068,0.8699265801501967,False
11,79.0,17,14,0.24273738237118553,0.8099876248791932,0.0836911839632821,0.05578386925463895,0.026070280638295668,0.024890159517614075,0.8767907279620132,False
12,0.0,17,14,-0.8147035999332757,0.4296366418772649,-0.2995841228353791,0.12648125101952254,0.3270873389355585,0.5504586730568497,0.6437630552959123,False
12,1.0,17,14,-0.7500147210583881,0.4662766287593054,-0.27571240751245746,0.11451067757908717,0.29122143492731467,0.4502232674993118,0.6649785537484153,False
12,2.0,17,14,-0.6606211741702811,0.5199938250746377,-0.2427168006001531,0.09970861671153203,0.256523903342006,0.3598477184833392,0.699055002452915,False
12,3.0,17,14,-0.5367440406801678,0.6000285586368062,-0.19699612848686457,0.08249793744859463,0.2244992079546876,0.2835455209588106,0.7463336464781597,False
12,4.0,17,14,-0.36477085275756016,0.7206158447241344,-0.133589349955651,0.06481158485512396,0.1962374065381395,0.22319691987695472,0.8224615730232018,False
12,5.0,17,14,-0.13288806728266495,0.8959759570145,-0.0484400933268075,0.05193322702964605,0.17258038280593305,0.1789800860590757,0.9329649467571951,False
12,6.0,17,14,0.13539944835610535,0.8937480691434843,0.048902964530976485,0.05197039343299337,0.1541525962840994,0.14977876266401907,0.9312570329715031,False
12,7.0,17,14,0.30070299826110725,0.7664230995981418,0.10751299818252993,0.05956579431856716,0.14135303468520732,0.13359717438161647,0.8511803222932055,False
12,8.0,17,14,0.23725406562686985,0.8145802298743781,0.08472461765979189,0.05592808795143004,0.13436095040703452,0.12797374217247134,0.8808162108060212,False
12,9.0,17,14,0.08882461890270504,0.9300371854426559,0.03181446014586851,0.05083336424349254,0.13311919474655132,0.13023407797841513,0.9552450406828991,False
12,10.0,17,14,-0.008445334397581335,0.993340219151926,-0.0030277300978806356,0.05000754401965487,0.13722877439949915,0.13756573940025318,0.9954802213679884,False
12,11.0,17,14,-0.028614792566934465,0.9774288667020116,-0.010237673036532283,0.05008625648837289,0.14575516752806555,0.14711331649401665,0.9860371273374976,False
12,12.0,17,14,0.014510408540030767,0.9885433766841785,0.005166516104667827,0.05002196685464856,0.15705357070658935,0.15627205416326473,0.9934713097683469,False
12,13.0,17,14,0.0974563378221478,0.9231019405856042,0.03445091963858642,0.05097729371454818,0.16877912801714773,0.16310526409345916,0.9512234268148528,False
12,14.0,17,14,0.1926426081552127,0.84860702105705,0.06750412783800337,0.053758414738654614,0.17820331790766886,0.16660482856549821,0.902186074228963,False
12,15.0,17,14,0.27115038958721316,0.7882009122578568,0.09416435268934881,0.057328572884375845,0.18281129201353472,0.16658190801141498,0.862614834249427,False
12,16.0,17,14,0.3092318072783125,0.7594552980583615,0.10657104849918815,0.05939802192409022,0.18097852396881237,0.16326230259148816,0.847942658591903,False
12,17.0,17,14,0.29501760178704334,0.7703040125056628,0.1011383751740127,0.05845977846936347,0.17243316822196347,0.1568958541851804,0.8528581361921131,False
12,18.0,17,14,0.22966982969484345,0.8201949375923026,0.07853057829933172,0.055090509537297785,0.1582837753018678,0.14765339691825888,0.8847697181322833,False
12,19.0,17,14,0.12334767289374464,0.9028093533453903,0.04216731850894746,0.0514645453236828,0.14060200867740524,0.1358207560841407,0.9372109455943907,False
12,20.0,17,14,-0.00933867367752124,0.9926205994175834,-0.0031981318266011156,0.05000841707986926,0.1217642549273715,0.12205333685564086,0.9950052134875628,False
12,21.0,17,14,-0.1513322348520377,0.8808414524013284,-0.05199717913611998,0.05222796836508206,0.10383785529849611,0.10743139943525375,0.9229606902500405,False
12,22.0,17,14,-0.282274584940625,0.7798041605993784,-0.09741724653818647,0.057845971949931546,0.08821533132420707,0.0932418133270149,0.8579377798342867,False
12,23.0,17,14,-0.37743811806335736,0.7086132073033888,-0.13089727755894642,0.06421604416197194,0.07553949758038832,0.08062330920293946,0.8154943676001094,False
12,24.0,17,14,-0.4155948318685409,0.6807665649984395,-0.1447854254819152,0.06742268687400808,0.0658381463036818,0.0702834882380409,0.7983960923273195,False
12,25.0,17,14,-0.3999552542104887,0.692147142976054,-0.13986589838995017,0.06624865672816552,0.05874931141710752,0.062411004013421555,0.8039690252591177,False
12,26.0,17,14,-0.360547262430998,0.7211225577757001,-0.12651199707735336,0.06327264052075135,0.053742842054852566,0.05677033993945987,0.8224615730232018,False
12,27.0,17,14,-0.32301029819037214,0.7491299509999737,-0.1137089018834542,0.060706962026085866,0.0502857167686535,0.05288524460645423,0.8396936995434687,False
12,28.0,17,14,-0.2901991902743888,0.7739037642631768,-0.10245334520610985,0.05868228929237515,0.04793308582073102,0.05021695009305479,0.8547835708587431,False
12,29.0,17,14,-0.2504197922524851,0.804225865697634,-0.08859885623161592,0.05648472533518633,0.04635179662276299,0.048286732367725085,0.8726153634264964,False
12,30.0,17,14,-0.19015572688893317,0.8506808030876629,-0.06735243586114571,0.05374150492735684,0.045299583867884276,0.046734311283576635,0.9034835307774061,False
12,31.0,17,14,-0.10095484113609135,0.9203688935895167,-0.035755214987929274,0.05105274214617775,0.04458949542507491,0.04532609179140571,0.9497985578800917,False
12,32.0,17,14,0.018645492540270012,0.9852653764318632,0.006594816866894249,0.05003579162607326,0.04406412497024979,0.04393388863765513,0.9920588194473516,False
12,33.0,17,14,0.16388066643077456,0.8710480442410414,0.05781239850822078,0.05275503965765538,0.04359049112476292,0.04250317643005983,0.9160848890747986,False
12,34.0,17,14,0.3260064867830226,0.7468519859659642,0.11457164661401147,0.060871048792516216,0.043070670819040195,0.04102424652496236,0.8388977065452329,False
12,35.0,17,14,0.49512618468408226,0.6242797017713932,0.17318932997995323,0.07502695784588942,0.042453742813557044,0.039512314534121795,0.7623866481530948,False
12,36.0,17,14,0.6625768186604345,0.5128339492387856,0.2305490058623,0.09475662571449497,0.04173614463484143,0.03799611782294945,0.6944339344877698,False
12,37.0,17,14,0.8222756175676719,0.4177255035848151,0.2846154309499198,0.11885081869569421,0.04094769460756526,0.036510920491210276,0.6377875001719079,False
12,38.0,17,14,0.9709628177985324,0.33998703900919824,0.3344794958568873,0.14589621853785495,0.040130673870684586,0.03509175505797003,0.5961636508881453,False
12,39.0,17,14,1.1075713233304183,0.27799838838748014,0.3800284155440522,0.17465183284826913,0.039322043382047915,0.03376539604955908,0.5546791331905806,False
12,40.0,17,14,1.2323173994867769,0.2290975667445145,0.4215272591496993,0.20415270630582782,0.03854410965798719,0.03254310193941351,0.5187114718743725,False
12,41.0,17,14,1.3460467036784702,0.19057721949314566,0.4593574767735103,0.23368119958900374,0.03780293351912941,0.031418137946694694,0.4776423579080321,False
12,42.0,17,14,1.4497332030024468,0.16014242937462203,0.4938706638002651,0.2626863458375635,0.03709168191355926,0.030370756236363962,0.463155409938782,False
12,43.0,17,14,1.5438542436797629,0.13608086992341772,0.525222046095967,0.2906145131931232,0.03639730618106729,0.029379158123567953,0.4538520427582829,False
12,44.0,17,14,1.627893567778189,0.1172278056762281,0.5532339953631937,0.31672539462976823,0.035709295485416084,0.028430921071174738,0.447563788741945,False
12,45.0,17,14,1.700478813246077,0.1027757678872596,0.5774485492799553,0.34008643556690643,0.03502723267710181,0.027528711002918736,0.4378612596380291,False
12,46.0,17,14,1.7601680905444304,0.0920620705447313,0.5973827084528278,0.3598070454199712,0.034362525940609234,0.02668759454336957,0.4176353155224534,False
12,47.0,17,14,1.8062868350267354,0.08445728801977584,0.6128013000321594,0.3753299591138324,0.0337324360267239,0.02592638244253458,0.40232961400724976,False
12,48.0,17,14,1.839191271584813,0.07937171790843282,0.6238072869620714,0.38653956855038324,0.033150098479574355,0.025258491842696438,0.3920994274369567,False
12,49.0,17,14,1.8598872481708582,0.07631593061550816,0.6307226704297589,0.3936332897245023,0.03261745754754334,0.024687044346696687,0.391185760243823,False
12,50.0,17,14,1.8694706392931282,0.07494378669858397,0.6339068757745188,0.3969119091172136,0.03212561978342855,0.02420554898089464,0.3895878060827143,False
12,51.0,17,14,1.8688798601767378,0.07504312756328267,0.6336723799631688,0.3966702037413888,0.03166142501613587,0.023802233997366192,0.3895878060827143,False
12,52.0,17,14,1.8590609198680235,0.07648091496691478,0.6303356571710359,0.39323531931286376,0.031215125484150723,0.023464758568965877,0.391185760243823,False
12,53.0,17,14,1.8412938355398725,0.0791320852315007,0.6243256144206564,0.38706995823735035,0.030784523703825575,0.023182785029801457,0.3920994274369567,False
12,54.0,17,14,1.8173796622218983,0.08282146209061568,0.6162486618888613,0.37883007637532207,0.030374177543166004,0.02294772086667488,0.4002110919814986,False
12,55.0,17,14,1.7895832677213208,0.08729268283285209,0.6068703003094569,0.369332785402019,0.029991369563441263,0.022750699421254218,0.40638254985242844,False
12,56.0,17,14,1.7604471769579237,0.0921980608458977,0.5970500434115689,0.35947461081449916,0.029641820052148698,0.022580776360727573,0.41787610311450035,False
12,57.0,17,14,1.7326124120665307,0.09710020093589393,0.5876788808525021,0.35015545239258333,0.029327479288815475,0.022425042915556866,0.4249991060176848,False
12,58.0,17,14,1.7085738888306514,0.1015070572093651,0.5795982431215647,0.34219286384240183,0.02904679192360839,0.022271056969446222,0.43429165393480484,False
12,59.0,17,14,1.6901456653791505,0.1049916068848059,0.5734234608244099,0.3361561203894783,0.02879589700285731,0.022110376110580168,0.4400947712762131,False
12,60.0,17,14,1.6776539573127907,0.10739534790117779,0.5692735279554157,0.33212303533625814,0.028568954203865536,0.021941074573266446,0.4404672051291093,False
12,61.0,17,14,1.6693727342016162,0.10898978467053363,0.5665778039309035,0.32951381960912607,0.028357560624107367,0.021767636510931245,0.4412725691048068,False
12,62.0,17,14,1.6618518424149535,0.110433488121198,0.56417962704283,0.32719973318797324,0.02815118181650801,0.021598230291487688,0.44198097885139914,False
12,63.0,17,14,1.6512614975931048,0.11250550526035012,0.5607828600158781,0.3239337221371175,0.027940222351927016,0.021440869636732317,0.44264461086039397,False
12,64.0,17,14,1.6351466157041608,0.1157591191316191,0.5555414286536651,0.3189213281793866,0.02772067977999189,0.02130029280669703,0.44706970147383923,False
12,65.0,17,14,1.6136678567851805,0.1202580051740219,0.5484818582717631,0.31222382253510705,0.027496948351178822,0.021176589427786274,0.44763688779695004,False
12,66.0,17,14,1.5896320315995793,0.12549846897016995,0.5405214910983652,0.30474769425062564,0.027279944962163502,0.021065606011464365,0.44997254716019536,False
12,67.0,17,14,1.5671915389254705,0.1305886178649005,0.533038421603563,0.2977955606391836,0.027081082247409512,0.02096067184761177,0.4538520427582829,False
12,68.0,17,14,1.54982073248782,0.13466999242234276,0.5271948232204103,0.29241902798464553,0.026905813394984962,0.02085509525180985,0.4538520427582829,False
12,69.0,17,14,1.538657813413163,0.1373753234690524,0.5233791533906008,0.2889336860960315,0.02675082569790284,0.020744744615546467,0.4538520427582829,False
12,70.0,17,14,1.5320781446474514,0.13902199309017774,0.5210605596138405,0.28682573711088466,0.026606299593849005,0.02062978469601093,0.4538520427582829,False
12,71.0,17,14,1.5265912466159206,0.1404251687206604,0.5190881769661292,0.28503850413226045,0.0264611752563468,0.020514625053730782,0.4538520427582829,False
12,72.0,17,14,1.5184888526156524,0.14248785655211035,0.5162412110620953,0.28246852222997676,0.02630765918190335,0.020405632869658876,0.4538520427582829,False
12,73.0,17,14,1.505464531307164,0.1458072352892092,0.5117659125075624,0.2784521193067622,0.02614223223903587,0.02030708483041791,0.45395636907619796,False
12,74.0,17,14,1.4875482209375197,0.15044141538927003,0.5056814217230632,0.2730382403762815,0.025962985849095795,0.02021676429085093,0.45751735055731396,False
12,75.0,17,14,1.467009471828573,0.1558824774455218,0.4987441730009891,0.2669324316650449,0.025765071609967112,0.02012297281716679,0.4606145309863377,False
12,76.0,17,14,1.4473302452679344,0.1612400229633462,0.4921075220642159,0.26115911179265155,0.025536284782027865,0.02000412613270941,0.4637119708175286,False
12,77.0,17,14,1.4317601158094788,0.1655892096100747,0.4868455239903422,0.25662963705706565,0.025253977911641527,0.019830781317373754,0.46517824412467296,False
12,78.0,17,14,1.4221306436105767,0.1683397558497427,0.48356269528281665,0.253825605713936,0.02488390825934083,0.019568821662884588,0.46517824412467296,False
12,79.0,17,14,1.418443481989817,0.16942502920822888,0.48225938149329184,0.2527170609983714,0.02438165691613548,0.019182528404254384,0.4658495074792546,False
13,0.0,17,14,-0.8241885761930232,0.42433840315447324,-0.302985536070203,0.12827353336966743,0.2721439486366274,0.4642492620794903,0.6405457248078201,False
13,1.0,17,14,-0.755359771754661,0.46312998778810166,-0.27763099064544455,0.11543348842100783,0.2429274216074336,0.37972597083230547,0.6628620022195041,False
13,2.0,17,14,-0.6582162765420206,0.5214914706392573,-0.24183426045766093,0.0993403084225659,0.21516844354007575,0.3036862904358753,0.70051093070945,False
13,3.0,17,14,-0.5190779619085685,0.6120074084154543,-0.19056360483629842,0.08037968346365654,0.19008356196649495,0.2395948295167993,0.7548990059750097,False
13,4.0,17,14,-0.3154376025577784,0.757043833281086,-0.11560557223192781,0.061069365053744835,0.16846214282586033,0.18887403041523323,0.8461966998750662,False
13,5.0,17,14,-0.01461966324075332,0.9885257711486903,-0.0053372057757450735,0.05002344231975478,0.15083385484845618,0.15145439352896006,0.9934713097683469,False
13,6.0,17,14,0.4068834152532611,0.6889142652365097,0.147265204991211,0.06803040034347195,0.1375527338931464,0.12616304244196297,0.8024359847136429,False
13,7.0,17,14,0.8596075021974283,0.3988497919276799,0.30673203756960277,0.13027269226104624,0.1288673491855738,0.11115575990562078,0.628946324350733,False
13,8.0,17,14,1.0690289523626684,0.2946726287299044,0.37761093453832323,0.17302937255162326,0.12499210653968479,0.10437791508509754,0.5655559972576992,False
13,9.0,17,14,1.0041218440895978,0.3242327440333562,0.35415270012980016,0.1578443576740774,0.1261225802150182,0.10388087726839976,0.588094615583916,False
13,10.0,17,14,0.8922060483697344,0.3801100931827742,0.31446543345505784,0.13448232511175598,0.132328488735146,0.10791037041704699,0.616394745701796,False
13,11.0,17,14,0.8404830983992366,0.40774560471300303,0.2951761372949088,0.12419076062495674,0.1433250615756242,0.1148693002388049,0.6330918888043886,False
13,12.0,17,14,0.8523808954158144,0.4010045103009684,0.2974153091531306,0.12534974711372054,0.15821576544498944,0.12330338735965467,0.6300070860090028,False
13,13.0,17,14,0.9007503342393092,0.37525599769066253,0.31170097513967715,0.13296465732192528,0.17535214669475385,0.13194408521313014,0.6132826795952279,False
13,14.0,17,14,0.956158271507276,0.3476334318238893,0.3280762833326907,0.1421630444985738,0.19242573303331717,0.13973086785824035,0.5977681990874191,False
13,15.0,17,14,0.9980628083564118,0.3282717891654868,0.3399732438846234,0.1491601744855304,0.2067976433513487,0.1457505248106191,0.5899980845201608,False
13,16.0,17,14,1.0186241747476086,0.3196159909210579,0.3451549017324787,0.15229028460970997,0.2159573752360245,0.1491455730365543,0.5863337396145499,False
13,17.0,17,14,1.020131694603254,0.3196511783829825,0.3445524242445968,0.15192377307684105,0.21797365286672155,0.1491219162058597,0.5863337396145499,False
13,18.0,17,14,1.009011459364956,0.32522196370564693,0.3402487473600537,0.14932533965390987,0.21186160182909872,0.1451293964384414,0.5882030909716951,False
13,19.0,17,14,0.9906595078352824,0.33401016666775285,0.3338913911408935,0.14555015039023325,0.19784105291787094,0.13713618300068703,0.5929127365440431,False
13,20.0,17,14,0.9670021750542471,0.3453544400807905,0.3259883681785994,0.1409623207454877,0.17742228225548343,0.12580634398757812,0.5977324429061479,False
13,21.0,17,14,0.9361039132717188,0.3604567596726561,0.3158205322003088,0.1352314866943694,0.15319580313540854,0.11242437117307962,0.6047184268139472,False
13,22.0,17,14,0.8922377620875386,0.382622119125937,0.30147323974418566,0.1274739987766955,0.12826574536722327,0.09856764818134023,0.6184452497060272,False
13,23.0,17,14,0.825049777056127,0.41833933984689275,0.27954870729754866,0.11636273163147197,0.10547117468717677,0.08568275039357161,0.6383379572595639,False
13,24.0,17,14,0.7179153550845988,0.47979303978445864,0.2445307917436074,0.1004701420204996,0.08671671102318876,0.07476136351065732,0.6733937400483629,False
13,25.0,17,14,0.5532372693552478,0.5846447390442129,0.1901661059610433,0.08025121399790014,0.07270099073849907,0.06622686452658194,0.7379127153700796,False
13,26.0,17,14,0.3449820287276188,0.73259818120388,0.1199951014470832,0.061931642161586295,0.06309917755578795,0.06001580981483003,0.8300890140785372,False
13,27.0,17,14,0.16317680278923402,0.871550707867947,0.05731689198690785,0.052707939619302244,0.057013159662833525,0.055759539377948496,0.9160848890747986,False
13,28.0,17,14,0.06319033293592467,0.9500883850666815,0.0223225532758438,0.050410168521029,0.05342240114888683,0.05296843551726719,0.9673627193406212,False
13,29.0,17,14,0.04253569632331647,0.9664016211243381,0.015070543571546972,0.05018692769021926,0.05146079273866044,0.051164178460867626,0.9790279739631486,False
13,30.0,17,14,0.07988258572673265,0.9369627055896802,0.028340039197195015,0.05066121312704554,0.050496625570250635,0.04994961555869091,0.9599998382496014,False
13,31.0,17,14,0.15789119721472109,0.8758028588366156,0.056014658223790904,0.0525861016644861,0.05009297627371997,0.049029988431132175,0.9197846235750246,False
13,32.0,17,14,0.2629487000620842,0.794695670992821,0.09316787357780897,0.05717364849764251,0.049941201882929734,0.04820539423416616,0.8678868692793071,False
13,33.0,17,14,0.3829105255389266,0.7048569893330211,0.13535014113688212,0.0652078666210293,0.04982116538262055,0.047351865614074395,0.8127383267532432,False
13,34.0,17,14,0.5078558970303224,0.6156333909105411,0.17892619416995678,0.07673510298921067,0.04959343755253483,0.04640269358375008,0.7581854090903599,False
13,35.0,17,14,0.6315554042819883,0.5327635158410808,0.22162847133020164,0.09129818673595969,0.049200671408690735,0.04533442212924416,0.7056841313637444,False
13,36.0,17,14,0.7517653688752981,0.45828762208398555,0.262677355949746,0.10842218094534394,0.04865531322713529,0.04415583287931374,0.6605092768355517,False
13,37.0,17,14,0.8694363336792821,0.39174854293262307,0.30251639757948484,0.12802504736170117,0.04800879239735548,0.04289638595735907,0.6244189299115813,False
13,38.0,17,14,0.9871617244820702,0.33178792298625237,0.34223917370407814,0.15052281037223178,0.04731498829197728,0.04159333599260933,0.5914667282866679,False
13,39.0,17,14,1.1069700367221327,0.27758873025993624,0.3827417218692539,0.17648556917469913,0.04660471996362882,0.04028054510258294,0.5546791331905806,False
13,40.0,17,14,1.2282087091085943,0.22955945259407662,0.42392792379802186,0.20595325385781113,0.045878834215339795,0.038982826689481116,0.5192739239144261,False
13,41.0,17,14,1.3464047072065726,0.1890107628657171,0.46430685614166495,0.23772297946047655,0.04511610529508277,0.037716816999307526,0.47702265640621644,False
13,42.0,17,14,1.4534406228100163,0.15728593216256043,0.5010732662583796,0.2689743552138809,0.04428766490823341,0.0364956581634661,0.4614997159102095,False
13,43.0,17,14,1.5392450527559043,0.13502812750489904,0.5307133014649494,0.2956507046265118,0.04337176152076105,0.03533323624399282,0.4538520427582829,False
13,44.0,17,14,1.5950240018604354,0.12195923244750254,0.5501388746105896,0.3137902443879998,0.04236545091038993,0.0342450675747211,0.44927341787840686,False
13,45.0,17,14,1.6170124841285252,0.11706997874570288,0.5580002827175449,0.3212685754240619,0.04129023580198093,0.03324566755050355,0.447563788741945,False
13,46.0,17,14,1.6086126244573096,0.11885243831179808,0.5554375965585279,0.318822372153446,0.040188930115942656,0.03234449350614851,0.447563788741945,False
13,47.0,17,14,1.579260884167494,0.12538699498451117,0.5456922567551274,0.30959462290104345,0.03911404433790624,0.0315433879486054,0.44997254716019536,False
13,48.0,17,14,1.5404368424558657,0.13450275957875366,0.5327221195400512,0.2975033508667224,0.03811264403512891,0.030837695898409952,0.4538520427582829,False
13,49.0,17,14,1.50103675282871,0.1443064896902329,0.5195949515806274,0.2854971821687156,0.03721484133422447,0.030220995409677657,0.4538520427582829,False
13,50.0,17,14,1.4645396498281762,0.15390164436911735,0.5075015258053134,0.27465204541853,0.036430664026086204,0.029690488070154834,0.4597891450031722,False
13,51.0,17,14,1.429273329549191,0.16366489668904097,0.4958383176876333,0.2643963377406572,0.03575501975165925,0.02924863893425452,0.46497806049197654,False
13,52.0,17,14,1.391480882377412,0.17468716264185877,0.4832610204652868,0.25356877622761226,0.03517649289052566,0.028898652101659893,0.46844098557962865,False
13,53.0,17,14,1.3493625088521277,0.18766985132047131,0.4690897565046199,0.24166693151025107,0.03468465101434379,0.02863612612685636,0.4767419610157134,False
13,54.0,17,14,1.3055210233372208,0.20197997507483223,0.4541803149686392,0.22949676852706127,0.03427209129665025,0.028442933442612426,0.48822946481411916,False
